feature,weight
locked,0.074497791241892736
tallow,0.074409850371012637
currents,0.074353430135193674
owners,0.074116742255449702
living,0.07386450554792473
served,0.073791992828887862
prison,0.073712472565662615
faith,0.073506179635480506
rryn,0.073463550536415234
stale,0.073363762544550043
alysanne,0.073289508229302289
ashore,0.073197074585400909
curt,0.073164549833693193
piety,0.073137082403143719
declared,0.073004530495059144
calmer,0.072996303136488069
isle,0.072878919202681483
arrival,0.072854846711840129
mantle,0.072606378651139225
customs,0.072582718321526768
blackness,0.07257098722563074
lewys,0.072114781523089519
blazed,0.07199624258932534
dwindling,0.071905171922874031
chalk,0.071824593510557713
raising,0.071771732142130312
usurper,0.071742413140349653
reward,0.071736268834348235
racking,0.071543434260388533
thong,0.071473779395723872
cups,0.071402223730071518
barge,0.071315118626254642
carracks,0.071304087833999497
choppy,0.071181527594144076
thrum,0.071115270337731143
eneath,0.071052369853174924
clenched,0.071050507805516916
poised,0.070847235533402497
shape,0.070779354477115558
lackwater,0.070778935786098549
defeat,0.070612219402249501
suspected,0.070598960146361633
braavos,0.07053236495190035
washerwomen,0.07045473165625539
crash,0.070420601969063107
besieged,0.070165869676326792
myrish,0.07011717184553061
friendship,0.069915132042288899
hissing,0.069842011522894931
rights,0.069806471188290892
firelight,0.069688272635925294
birth,0.069550321645113947
requires,0.069495766764557515
rebellions,0.069429246621070528
veins,0.069423940633179859
arguments,0.069376902122236586
herring,0.069328279115598579
gullet,0.069253033966547459
cellar,0.069248058128940845
guest,0.068997056313179164
septons,0.068937501604323548
topside,0.068913519910931351
penalty,0.068877564026383731
ancient,0.068751400049964065
shore,0.068728808308805234
act,0.068672014738732912
velvet,0.068635671227032027
sprouted,0.06853088447261646
crewmen,0.068494336960680954
grappling,0.068482388601173047
instinct,0.068420293489510328
joined,0.068191524343918786
charts,0.068163015822058845
paced,0.068107525016018605
sprinkled,0.068076382652473288
gossips,0.067939351440577014
ironmen,0.067923955459515711
ring,0.067896842756610939
knighthood,0.067848051259549999
comfortably,0.067775008318528826
prow,0.067764113512747928
speck,0.06776338041799726
brave,0.067637067480107699
seaward,0.067537103722012728
waters,0.067520470188326714
aerion,0.067423880661516167
bones,0.06741031076042435
desperation,0.067392966550346378
cruise,0.067337248444633124
asshai,0.067166366388798721
parchments,0.067160731382589337
unanswered,0.067010769767495509
massive,0.066987594284198912
guessed,0.066948799179182283
vein,0.066852832045920449
overtaken,0.066825978880904552
owed,0.06680887231913421
legacy,0.066791137975464987
beeswax,0.066688224398177162
sport,0.066472676295302832
lagging,0.066284055538905026
ramming,0.066257493300945783
crowned,0.066244968204210747
approaches,0.066226720563857838
losses,0.065886138062445185
beloved,0.065814193695221207
shayalas,0.065791719727399778
refuge,0.065780374902700028
driftwood,0.065774480389482443
huddle,0.065762488142575112
symond,0.065705599654165822
unmolested,0.065698553890249173
wiser,0.065611773592004957
defiled,0.065501660966111319
herald,0.065432117443041254
prendos,0.065323449280799459
yield,0.065131108345139493
fifth,0.065039262733555911
heartbeats,0.064927929659495176
cog,0.064890226301744985
serene,0.064812893301529534
farce,0.064697851558433189
hopes,0.064478764237472674
bountiful,0.064422534217056099
bag,0.064402751756163126
victories,0.064337261891579622
ut,0.0643284576969477
ehind,0.064278294068102926
